,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,account_age_days,account_type
30169,0,0,2633,555,255,1,1846,0,4346,0
30179,0,0,2089,32872,93,1,518,1,2256,0
30248,0,0,48299,501964,3832,1,15494,1,3951,0
30249,1,0,22339,374,964,1,30514,0,3820,0
30275,0,0,2154,165,275,0,345,0,1601,0
30365,0,0,7203,203,1296,1,2716,0,4057,0
30373,0,0,3722,468,318,0,17066,0,4421,0
30376,1,0,3309,91,375,0,2197,0,1483,0
30419,1,0,28572,17947,654,0,8120,1,4079,0
30538,1,0,139,1,0,0,279,0,1118,0
30563,0,0,1689,1350106,679,1,90273,1,3967,0
30565,0,0,1812,348493,999,1,103172,0,4093,0
30588,0,0,9710,4866,4596,1,16088,1,3501,0
30610,1,0,163677,3520,3395,1,133664,0,1679,0
30618,0,0,2,492556,177,0,5294,1,3832,0
30621,0,0,315,1565435,862,1,6388,1,3902,0
30636,0,0,17,167,0,0,1660,0,4068,0
30643,0,0,259,36832,0,1,6504,1,3243,0
30655,0,0,28825,1276,2806,1,37188,0,3940,0
30670,0,0,65,371,219,0,538,0,3646,0
30686,0,0,14158,1399,432,1,12248,1,4421,0
30710,1,0,9840,1312,96,1,23829,0,1192,0
30714,0,0,3060,39,145,0,797,0,2202,0
30725,1,0,2375,757,567,1,1350,0,3429,0
30728,1,0,7628,291,166,0,2883,0,3565,0
30737,0,0,2841,7244,883,1,9302,1,3578,0
30781,0,0,4924,8739,1709,1,11960,1,4186,0
30854,1,0,92326,939,1064,0,22000,0,1458,0
30891,0,0,13570,838,2683,0,25817,0,3828,0
30929,0,0,1463,2889,3728,1,23267,0,4070,0
30934,1,0,47,7,20,0,11,0,651,0
30979,1,0,14708,778,308,0,8636,0,1516,0
30992,0,0,251439,5347,1924,1,72516,1,3151,0
31005,0,0,3601,1917,2024,1,4136,1,4053,0
31022,0,0,1826,786669,3193,1,95866,1,4828,0
31047,0,0,4436,2147,2284,0,10900,1,2457,0
31049,0,0,37367,80474,67581,1,85013,0,3325,0
31067,0,0,4145,116,379,0,3689,0,3365,0
31069,0,0,16365,88,258,0,1823,0,1669,0
31098,1,0,41342,4134,1608,0,30110,0,1287,0
31120,0,0,25697,842,659,1,32201,0,3468,0
31133,0,0,236570,2217,1809,1,63764,0,4171,0
31146,0,0,7254,1139422,939,1,43690,1,3688,0
31147,1,0,262,1019144,2,1,2886,1,3139,0
31159,1,0,12150,485,166,1,2714,0,2263,0
31161,0,0,60944,706,2038,1,18125,0,3777,0
31166,0,0,129334,17747,16490,0,15815,0,2111,0
31170,0,0,7459,3210,2950,0,20531,1,3982,0
31191,0,0,26497,3141,1328,1,8934,1,3917,0
31205,0,0,2762,250184,928,1,12104,0,3502,0
31234,0,0,429,1110443,60,1,92339,1,4052,0
31256,0,0,28777,2647,1054,1,15597,0,4673,0
31284,0,0,4686,928,966,1,80754,0,3493,0
31313,0,0,5048,690,270,1,14982,0,3761,0
31324,0,0,3865,221434,2540,1,34640,1,3429,0
31331,0,0,60219,530,387,1,67473,0,2864,0
31338,0,0,67,72540,69519,1,37746,1,4153,0
31351,1,0,68773,1229,441,1,19866,0,2148,0
31355,0,0,244,658499,686442,1,61177,1,2804,0
31357,1,0,52,3,0,0,130,0,1444,0
31358,0,0,15443,364,198,1,8718,0,2573,0
31372,0,0,389,1622710,579,0,2601,1,4023,0
31385,0,0,2018,2653,65,1,23371,0,4127,0
31390,0,0,13,5,0,0,1018,0,3566,0
31424,0,0,4800,2950974,683,1,5107,1,3745,0
31470,0,0,17133,1281,4696,0,33999,0,2907,0
31471,0,0,9504,198779,684,1,7401,1,4239,0
31493,0,0,679,503,735,1,2378,1,1259,0
31496,0,0,23297,3882,1189,1,18917,1,4129,0
31525,1,0,89,164,156,0,125,0,1811,0
31533,1,0,99,1,0,0,128,0,1108,0
31558,0,0,25496,8030,2279,1,35219,1,4664,0
31574,0,0,2600,2446,2515,1,4432,0,4547,0
31586,0,0,1191,195,358,1,7127,0,3487,0
31609,0,0,140794,552,675,1,72322,0,4192,0
31621,0,0,166,1121093,1809,1,41837,1,3783,0
31622,0,0,195,1321309,132,1,5865,1,3617,0
31623,0,0,4034,936631,258,0,10234,1,3632,0
31633,0,0,39537,1561451,92,0,10796,1,2513,0
31635,0,0,8118,330,1617,1,9047,0,3828,0
31650,0,0,6164,2443,630,1,3276,0,2163,0
31668,0,0,2629,328,192,1,11708,0,4057,0
31687,0,0,53338,3854,2436,1,139319,0,3707,0
31704,1,0,1512,172,285,1,2577,0,3786,0
31726,1,0,12945,763717,1659,0,30512,1,4119,0
31739,0,0,23,1275,265,0,13149,0,2776,0
31859,0,0,330,99504,403,1,81768,0,4078,0
31870,0,0,8500,231861,13724,1,12494,0,3638,0
31914,1,0,316,152,708,1,484,0,3070,0
31937,0,0,23,37,0,0,1407,0,4099,0
31941,1,0,7391,33,201,0,426,0,2937,0
31952,0,0,311,156,81,1,3311,0,2984,0
31965,0,0,267,140,118,1,366,0,3456,0
31971,0,0,215711,1970,3295,1,55745,0,2599,0
31991,0,0,5789,45538,1221,1,89485,1,4470,0
32020,0,0,1623,1014246,489,1,74304,1,4178,0
32027,1,0,3284,9,118,0,543,0,3154,0
32029,0,0,17666,1115,1045,1,59599,0,4173,0
32049,0,0,47830,215663,594,0,14682,1,3512,0
32065,1,0,22485,15339,590,0,6280,1,2512,0
32075,0,0,1300,544,426,1,61393,0,4115,0
32080,0,0,13457,151,492,0,8593,0,4073,0
32084,0,0,3379,294,313,0,29460,0,2811,0
32147,1,0,5363,1119,719,1,13437,0,1962,0
32149,0,0,7504,394,266,1,35873,0,3609,0
32177,1,0,541,1112,2155,0,3700,0,4130,0
32190,0,0,4811,1256178,122,1,9192,1,3941,0
32202,0,0,1573,398,611,1,11921,0,1398,0
32211,0,0,239,18689482,290,1,2780,1,3417,0
32269,0,0,1326,2377301,97,0,8415,1,4216,0
32283,0,0,10234,286,803,1,24016,0,3852,0
32298,1,0,89,1,0,0,176,0,1445,0
32371,1,0,2110,67,89,1,570,0,1778,0
32387,1,0,3423,10553,16080,0,13451,0,2083,0
32388,1,0,45,1159320,410,1,280711,0,3484,0
32401,0,0,5712,99754,538,1,14070,0,4115,0
32408,1,0,1882,4724,280,0,8000,1,2654,0
32430,0,0,1166,536,403,0,12735,0,3428,0
32436,0,0,4166,350019,1294,1,26307,1,3900,0
32437,0,0,22290,163813,1746,1,42013,1,4893,0
32439,0,0,12659,1175701,1096,1,58401,1,4221,0
32459,0,0,235,1347,443,0,15945,0,4094,0
32465,0,0,6456,2042,126,0,4710,0,1349,0
32505,1,0,69,32,111,1,5801,0,3604,0
32506,1,0,1083,1232,1197,0,19749,0,3509,0
32507,0,0,25431,1636196,79,0,469,1,3942,0
32527,1,0,3713,186,297,1,1499,0,1598,0
32557,1,0,46856,239,279,1,4910,0,2455,0
32558,1,0,640,19,86,0,900,0,2855,0
32569,1,0,67,0,0,0,176,0,1445,0
32627,0,0,1424,2255789,657,0,7914,1,4182,0
32671,0,0,29667,141,143,0,8825,0,2933,0
32678,0,0,35844,870,985,1,82883,0,4380,0
32684,0,0,2211,643537,357,1,2828,1,3825,0
32689,1,0,160,1,0,0,255,0,1104,0
32699,0,0,104781,41245,30941,1,111310,0,4061,0
32724,0,0,144037,24187,1070,1,194969,0,4258,0
32734,0,0,27604,388,485,1,37208,0,3870,0
32744,1,0,752,88901,18882,1,17951,0,3147,0
32751,0,0,50089,104320,4474,0,30675,0,1866,0
32788,0,0,75,428453,403,0,1624,0,3765,0
32789,0,0,83289,1745,864,1,134324,0,2380,0
32801,0,0,5043,4177793,702,0,39128,1,4055,0
32815,0,0,79523,1079,396,1,25199,0,4200,0
32853,0,0,26769,1033,468,1,15330,0,2995,0
32862,0,0,10296,380,371,0,8814,0,3072,0
32884,0,0,2629,10718717,656,1,20287,1,3717,0
32886,0,0,2700,65,546,0,2903,0,4070,0
32891,0,0,8511,292,725,0,8386,0,4269,0
32935,0,0,6249,82,118,1,5638,0,3319,0
32960,1,0,2349,37,428,1,654,0,2297,0
32981,1,0,197,45,33,0,6478,0,3337,0
32982,0,0,30555,61403,1478,1,10616,1,4053,0
33025,1,0,5542,836,756,0,4853,0,1375,0
33027,0,0,705,1208421,563,1,21049,1,4016,0
33036,0,0,19052,55,136,1,631,0,3277,0
33070,0,0,12339,314,243,1,3319,0,2640,0
33086,1,0,159,1,0,0,278,0,1118,0
33119,1,0,58844,240,81,1,26454,0,1039,0
33122,0,0,17793,3009854,26083,1,20533,1,3732,0
33132,1,0,6,5,2,0,3,0,1305,0
33134,0,0,53249,1420,1836,0,29,0,1197,0
33173,1,0,542,15,0,0,1067,0,3474,0
33179,0,0,15252,528562,803,1,22963,1,4070,0
33192,0,0,2140,431,1440,0,3605,0,3291,0
33195,0,0,42293,110,777,0,4070,0,4187,0
33196,0,0,39051,431,1054,1,14499,0,2990,0
33208,0,0,754,423908,711,1,4958,1,3436,0
33227,0,0,459,1641062,132,1,2618,1,2874,0
33246,0,0,18364,2711526,4544,0,29658,0,3992,0
33264,0,0,119,45239,73,1,1138,0,4101,0
33312,0,0,10560,12186,518,1,5387,1,4034,0
33318,0,0,33987,1439,1129,0,176419,0,4142,0
33320,0,0,38,122,0,1,9406,0,4148,0
33339,1,0,14608,1552135,1353,1,13772,1,4126,0
33358,0,0,35708,390578,1492,0,110769,1,3897,0
33364,0,0,1884,53,249,0,661,0,4289,0
33393,0,0,98926,1831,1516,1,43000,0,2455,0
33406,0,0,13775,1193698,560,0,62986,1,3500,0
33416,0,0,6844,823122,1775,1,20542,1,3489,0
33437,0,0,9055,250,494,0,7229,0,3198,0
33441,1,0,1508,336,259,1,2089,0,2185,0
33486,1,0,30414,1124,1731,0,23744,0,1739,0
33488,0,0,24425,10480,995,1,536340,0,3513,0
33496,0,0,14468,954,152,1,29351,0,3488,0
33513,0,0,12630,512207,333,1,106357,0,3820,0
33522,0,0,4467,1722925,4199,1,69289,0,4148,0
33529,0,0,2659,626,928,1,5282,0,4226,0
33570,0,0,4,2062,67,0,5223,0,3875,0
33584,1,0,4611,155,662,1,1099,0,2938,0
33598,1,0,83,0,0,0,227,0,1445,0
33604,0,0,62,148,122,1,1083,0,4130,0
33610,0,0,1189,64,180,0,1079,0,2413,0
33616,0,0,95567,5472,1849,1,89126,0,3109,0
33628,0,0,19898,269,895,1,3858,0,2719,0
33631,0,0,16274,8184,3221,1,36332,1,4154,0
33639,1,0,166,7,27,0,325,0,1417,0
33660,0,0,1270,1843070,146,1,712,1,3073,0
33663,0,0,6525,2176,1026,1,76389,0,4152,0
33665,0,0,10458,5875243,1208,1,828,1,3722,0
33694,0,0,2810,127,239,0,5441,0,2666,0
33715,0,0,24399,611939,493,0,39319,1,4167,0
33720,1,0,48,33,79,0,10645,0,1440,0
33730,0,0,9424,76,71,1,9149,0,4150,0
33764,0,0,1538,5012864,2074,0,1179,1,3415,0
33765,0,0,3043,2748684,299,1,70280,1,3971,0
33785,0,0,1142,59,118,1,2272,0,4232,0
33792,0,0,7424,1157,879,1,22795,0,4108,0
33801,1,0,20278,551,408,1,16393,0,3371,0
33810,0,0,2183,1269215,790,1,18653,1,4444,0
33818,1,0,1155,123,91,1,1630,0,3207,0
33828,1,0,5,145,0,0,729,0,3485,0
33862,0,0,493,842,376,1,12812,0,4138,0
33865,1,0,106,0,0,0,279,0,1445,0
33908,0,0,12110,794549,1793,1,49074,1,4079,0
33914,1,0,1520,123,438,1,726,0,3861,0
33955,0,0,33089,1252,2238,0,9981,0,2448,0
33966,0,0,7169,224301,1740,0,7321,1,4400,0
33970,0,0,2153,2549,1261,1,6167,1,3296,0
33971,0,0,15664,35715,1430,1,9726,1,3463,0
33972,0,0,52120,914,2019,0,4533,0,1194,0
33981,0,0,2457,456,522,1,13557,0,3811,0
33997,1,0,533,81085,41785,0,14267,0,2951,0
34034,0,0,15765,475,244,0,3100,0,1409,0
34055,1,0,127,0,0,0,217,0,1112,0
34076,0,0,316,20,57,0,311,0,1848,0
34085,0,0,21,5924,205,1,3134,0,3848,0
34103,0,0,5660,573,669,1,13480,0,4007,0
34104,0,0,265,313628,1256,1,8218,1,3455,0
34125,0,0,7302,302952,305,0,27127,1,3749,0
34150,0,0,1017,59,50,1,2568,0,3794,0
34165,0,0,9880,307,388,0,34198,0,3190,0
34175,1,0,3070,97,150,0,420,0,872,0
34196,0,0,1572,1895706,1539,0,14825,1,3256,0
34299,1,0,923,25,0,1,4696,0,3591,0
34312,0,0,47143,527,397,0,78552,0,4143,0
34313,0,0,320,54,504,0,573,0,2493,0
34344,1,0,4936,140,0,0,4079,0,2372,0
34357,1,0,8748,95,766,1,639,0,719,0
34369,0,0,58728,16027,1457,1,10026,0,3998,0
34374,0,0,205,2234,1612,1,21334,0,3784,0
34435,0,0,1379,2235536,335,0,16274,1,4068,0
34452,1,0,18191,14138,10351,1,70607,0,3262,0
34464,0,0,1258,296,558,1,9884,0,2625,0
34474,0,0,1791,372,742,0,1794,0,4178,0
34492,0,0,30919,1018799,441,1,82356,1,3942,0
34548,1,0,134,0,0,0,190,0,1101,0
34551,1,1,19,11,0,0,220,0,1546,0
34589,1,0,125,1,0,0,257,0,1445,0
34609,1,0,209109,7711,5754,1,199146,0,2504,0
34638,0,0,445,375,412,1,95237,0,4209,0
34642,0,0,6084,2532,1912,0,4836,0,1660,0
34666,0,0,2152,4344666,914,0,9534,1,4125,0
34672,1,0,11376,59,328,0,1225,0,3347,0
34677,0,0,7611,1033234,482,1,2491,1,3529,0
34678,0,0,13924,105649,437,1,36310,1,4202,0
34709,0,0,30052,115,151,0,5554,0,3007,0
34711,0,0,4769,174,386,1,117481,0,3698,0
34723,0,0,362,1280621,209,0,7994,1,3723,0
34765,1,0,6302,173,256,0,277,0,1415,0
34800,0,0,221,249,595,1,1293,0,2563,0
34808,1,0,20200,949,684,1,8399,0,2101,0
34815,0,0,1132,59863,158,1,9337,0,3786,0
34822,0,0,247,704,629,1,108166,0,3508,0
34824,0,0,45,143383,54916,0,4838,0,2488,0
34834,1,1,16,2,0,0,166,0,2384,0
34883,0,0,7726,438777,823,1,21836,0,4038,0
34912,1,0,73,0,0,0,148,0,1445,0
34925,0,0,7911,127,413,0,8700,0,2855,0
34937,0,0,220,85,63,0,1316,0,1891,0
34963,0,0,2243,1498,668,1,2448,0,2305,0
34981,0,0,1755,3591,2059,1,2831,1,2983,0
34984,1,0,7448,61,433,0,7675,0,2914,0
35000,1,0,19217,833,1041,0,23753,0,2286,0
35001,1,0,4008,240,686,0,2071,0,2410,0
35006,0,0,246,1338975,919,1,15764,1,3987,0
35028,0,0,21225,811,618,1,13233,0,2707,0
35048,0,0,11,1092495,304,0,1585,1,3538,0
35061,0,0,2571,206,644,1,3438,0,3072,0
35063,1,0,41,202341,323,1,4900,0,2836,0
35076,0,0,14,9563,4585,0,1894,0,4378,0
35078,0,0,2733,6098,2351,1,1779,1,962,0
35134,0,0,1789,51,26,1,3036,0,2954,0
35173,0,0,38,9944,273,1,3239,0,4102,0
35180,0,0,32,90,0,0,3382,0,3495,0
35191,0,0,46355,209,167,1,3846,0,3189,0
35218,0,0,330,303125,97,0,138405,1,3901,0
35253,0,0,62,42509,0,1,41255,0,2958,0
35269,0,0,1989,4472668,619,0,20553,1,4221,0
35274,0,0,1797,730,1512,0,54835,0,3540,0
35313,1,0,5364,68,295,0,1709,0,1556,0
35335,0,0,510,2395628,254,1,28443,1,3789,0
35339,0,0,6838,742,3359,1,17792,0,4177,0
35344,0,0,1373,5701,4607,0,8233,0,4068,0
35356,0,0,3831,3069,242,1,2622,0,4067,0
35369,1,0,235,1115,317,0,281,0,1127,0
35383,0,0,41817,433,2257,0,2385,0,3477,0
35517,0,0,622,13945,2382,1,12806,0,4131,0
35548,0,0,2089,45,420,1,2757,0,2599,0
35584,0,0,81654,11383,3901,1,10347,1,4288,0
35589,1,0,677,512844,14408,1,134543,1,3182,0
35635,0,0,4241,126568,152,0,128715,1,4377,0
35653,0,0,17161,502,236,1,9690,0,3138,0
35661,1,0,6454,943454,83,0,5957,1,1912,0
35662,1,0,6568,352,486,1,7935,0,1991,0
35684,0,0,9323,26970,2482,1,18058,1,4199,0
35685,1,0,26,406,0,0,0,0,1377,0
35784,0,0,27994,15700,1971,1,42155,0,4145,0
35809,0,0,6377,65165,3241,1,7915,1,4886,0
35864,1,0,15013,302,248,1,11042,0,1581,0
35882,1,0,5567,540,164,1,24547,0,1363,0
35883,1,0,770,122,324,1,1407,0,3106,0
35891,0,0,25741,1762,1910,0,11619,0,4153,0
35898,1,0,3328,65,416,1,980,0,1780,0
35909,1,0,3079,401,311,0,322,0,1828,0
35912,1,0,538,35,645,0,148,0,1095,0
35917,1,0,44515,148,350,0,44669,0,3296,0
35944,1,0,28,214428,2,1,5953,0,3263,0
35948,0,0,80,6867,13,1,1668,0,2992,0
35963,1,0,46990,3500,769,0,7317,1,4132,0
35994,0,0,35666,156,236,0,14723,0,1337,0
36001,1,0,4661,196,208,1,3470,0,2736,0
36013,0,0,994,2970454,294,1,10262,1,3625,0
36027,1,0,73765,1559,1176,1,27962,0,2340,0
36033,0,0,18462,4793,640,0,9064,0,3544,0
36048,0,0,6540,388,335,1,4559,0,3129,0
36052,0,0,7967,501,441,1,8698,0,3402,0
36060,0,0,19764,484210,36682,1,45827,1,4069,0
36079,0,0,6247,588,433,0,12633,0,2580,0
36082,1,0,4884,90,269,0,1027,0,4277,0
36098,0,0,1071,4648568,388,1,6944,1,4605,0
36181,1,0,0,13,46,0,284,0,1755,0
36214,1,0,8093,79,31,1,4898,0,2478,0
36240,0,0,3720,110,583,0,8263,0,3107,0
36281,0,0,547,492384,2278,1,91976,1,3567,0
36282,0,0,44207,544031,787,1,11802,1,3960,0
36318,0,0,10177,4587,3087,0,52649,0,4707,0
36352,0,0,5373,122400,267,1,9951,1,3250,0
36392,0,0,29242,814,562,0,23157,0,3698,0
36409,0,0,77206,344074,1014,1,57389,1,3706,0
36410,0,0,31986,1027443,5860,1,142885,1,4312,0
36421,0,0,8100,112314,127,1,13694,1,3820,0
36422,1,0,3439,4971,1954,1,1625,1,2726,0
36423,0,0,1618,3212,2301,1,14249,1,3787,0
36426,0,0,58249,265,281,1,115663,0,3379,0
36460,0,0,395,1105553,335,1,24812,1,4102,0
36471,0,0,17,117,173,1,463,0,4359,0
36484,0,0,10264,12651,911,1,12228,0,2262,0
36487,1,0,4903,49,484,1,215,0,3875,0
36490,1,0,57,51,219,0,28,0,721,0
36543,0,0,443,2298344,205,1,7918,1,4128,0
36547,0,0,1347,891760,293,0,14704,1,3596,0
36549,0,0,37790,466,504,1,14628,0,2804,0
36593,0,0,751,323,873,0,1095,0,1161,0
36597,0,0,81587,937,657,1,18971,0,4055,0
36646,1,0,4867,138,460,0,7449,0,2371,0
36650,0,0,7724,4114131,1236,1,18009,1,4073,0
36660,1,0,542,71,215,0,982,0,2336,0
36672,0,0,188063,2781,4996,1,37854,0,4077,0
36675,1,0,1770,690,346,0,3884,0,2705,0
36730,0,0,4659,257678,579,1,38279,1,4473,0
36740,0,0,19028,614,596,1,62088,0,4112,0
36750,0,0,1254,1641,1471,0,67364,0,3070,0
36767,1,0,35178,330,145,1,22456,0,2397,0
36790,1,0,556,7321,6134,1,20242,1,2925,0
36800,0,0,35862,1203,2736,1,15128,0,4060,0
36888,1,0,45,893,546,1,3689,0,3080,0
36967,0,0,45158,181,316,1,9257,0,2184,0
36974,1,0,619,31,178,0,138,0,803,0
36976,1,0,184,17248908,8,1,10766,1,4049,0
36987,0,0,6347,818,1053,1,32711,0,4168,0
36989,1,0,137,44,84,1,1978,0,2047,0
36998,1,0,40305,590,679,1,15519,0,4177,0
37004,1,0,26472,1499,388,0,8100,0,1064,0
37046,1,0,412,73,152,0,465,0,743,0
37075,0,0,1462,286,448,1,5245,0,3735,0
37077,0,0,9013,240,327,1,14094,0,3466,0
37087,0,0,1382,2369,2754,0,833,0,3187,0
37088,0,0,14486,274,309,1,9811,0,2458,0
37161,0,0,10886,7977,556,1,79696,1,4899,0
37194,0,0,2096,11571124,699,1,48252,1,3755,0
37209,0,0,1392,210,316,1,419,0,4174,0
37210,0,0,5015,1903,763,0,6679,0,3594,0
37227,1,0,32444,587,285,1,8046,0,2031,0
37233,0,0,519,143,313,1,799,0,4039,0
37239,1,0,65,58,518,0,361,0,4143,0
37241,1,0,98,272,156,0,180,0,716,0
37245,0,0,854,342,395,1,4132,0,4067,0
37286,0,0,9586,732671,2314,1,5979,1,3474,0
37297,1,0,175,0,0,0,366,0,1445,0
37299,1,0,59224,94,197,0,23575,0,2575,0
37325,1,0,312,17,0,0,3088,0,3161,0
37336,1,0,195,1,0,0,358,0,1118,0
37340,1,0,50864,6752,6576,1,21712,0,3695,0
37431,1,0,70,0,0,0,181,0,1444,0
